x	y	z	zMean
38.75	22.175	0	0
38.75	22.275	0	0
38.75	22.375	0	0
38.75	22.475	0	0
38.75	22.575	0	0
38.75	22.675	0	0
38.75	22.775	0	0
38.75	22.875	0	0
38.75	22.975	0	0
38.75	23.075	0	0
38.75	23.175	0	0
38.75	23.275	0	0
38.75	23.375	0	0
38.75	23.475	0	0
38.75	23.575	0	0
38.75	23.675	0	0
38.75	23.775	0	0
38.75	23.875	0	0
38.75	23.975	0	0
38.75	24.075	0	0
38.75	24.175	0	0
38.75	24.275	0	0
38.75	24.375	0	0
38.75	24.475	0	0
38.75	24.575	0	0
38.75	24.675	0	0
38.75	24.775	0	0
38.75	24.875	0	0
38.75	24.975	0	0
38.75	25.075	0	0
38.75	25.175	0	0
38.75	25.275	0	0
38.75	25.375	0	0
38.75	25.475	0	0
38.75	25.575	0	0
38.75	25.675	0	0
38.75	25.775	0	0
38.75	25.875	0	0
38.75	25.975	0	0
38.75	26.075	0	0
38.75	26.175	0	0
38.75	26.275	0	0
38.75	26.375	0	0
38.75	26.475	0	0
38.75	26.575	0	0
38.75	26.675	0	0
38.75	26.775	1	0.010416667
38.75	26.875	9	0.09375
38.75	26.975	12	0.125
38.75	27.075	23	0.23958333
38.75	27.175	28	0.29166667
38.75	27.275	36	0.375
38.75	27.375	59	0.61458333
38.75	27.475	80	0.83333333
38.75	27.575	89	0.92708333
38.75	27.675	112	1.1666667
38.75	27.775	109	1.1354167
38.75	27.875	153	1.59375
38.75	27.975	129	1.34375
38.75	28.075	163	1.6979167
38.75	28.175	188	1.9583333
38.75	28.275	202	2.1041667
38.75	28.375	222	2.3125
38.75	28.475	217	2.2604167
38.75	28.575	250	2.6041667
38.75	28.675	227	2.3645833
38.75	28.775	245	2.5520833
38.75	28.875	202	2.1041667
38.75	28.975	201	2.09375
38.75	29.075	200	2.0833333
38.75	29.175	237	2.46875
38.75	29.275	223	2.3229167
38.75	29.375	235	2.4479167
38.75	29.475	225	2.34375
38.75	29.575	265	2.7604167
38.75	29.675	239	2.4895833
38.75	29.775	216	2.25
38.75	29.875	220	2.2916667
38.75	29.975	228	2.375
38.75	30.075	268	2.7916667
38.75	30.175	240	2.5
38.75	30.275	240	2.5
38.75	30.375	220	2.2916667
38.75	30.475	238	2.4791667
38.75	30.575	201	2.09375
38.75	30.675	201	2.09375
38.75	30.775	161	1.6770833
38.75	30.875	131	1.3645833
38.75	30.975	99	1.03125
38.75	31.075	89	0.92708333
38.75	31.175	78	0.8125
38.75	31.275	48	0.5
38.75	31.375	45	0.46875
38.75	31.475	37	0.38541667
38.75	31.575	13	0.13541667
38.75	31.675	14	0.14583333
38.75	31.775	4	0.041666667
38.75	31.875	0	0
38.75	31.975	0	0
38.75	32.075	0	0
38.75	32.175	0	0
38.75	32.275	0	0
38.75	32.375	0	0
38.75	32.475	0	0
38.75	32.575	0	0
38.75	32.675	0	0
38.75	32.775	0	0
38.75	32.875	0	0
38.75	32.975	0	0
38.75	33.075	0	0
38.75	33.175	0	0
38.75	33.275	0	0
38.75	33.375	0	0
38.75	33.475	0	0
38.75	33.575	0	0
38.75	33.675	0	0
38.75	33.775	0	0
38.75	33.875	0	0
38.75	33.975	0	0
38.75	34.075	0	0
38.75	34.175	0	0
38.75	34.275	0	0
38.75	34.375	0	0
38.75	34.475	0	0
38.75	34.575	0	0
38.75	34.675	0	0
38.75	34.775	0	0
38.75	34.875	0	0
38.75	34.975	0	0
38.75	35.075	0	0
38.75	35.175	0	0
38.75	35.275	0	0
38.75	35.375	0	0
38.75	35.475	0	0
38.75	35.575	0	0
38.75	35.675	0	0
38.75	35.775	0	0
38.75	35.875	0	0
38.75	35.975	0	0
38.75	36.075	0	0
38.75	36.175	0	0
38.75	36.275	0	0
38.75	36.375	0	0
38.75	36.475	0	0
38.75	36.575	0	0
38.75	36.675	0	0
38.75	36.775	0	0
38.75	36.875	0	0
38.75	36.975	0	0
38.75	37.075	0	0
38.75	37.175	0	0
38.75	37.275	0	0
38.75	37.375	0	0
38.75	37.475	0	0
38.75	37.575	0	0
38.75	37.675	0	0
38.75	37.775	0	0
38.75	37.875	0	0
38.75	37.975	0	0
38.75	38.075	0	0
38.75	38.175	0	0
38.75	38.275	0	0
38.75	38.375	0	0
38.75	38.475	0	0
38.75	38.575	0	0
38.75	38.675	0	0
38.75	38.775	0	0
38.75	38.875	0	0
38.75	38.975	0	0
38.75	39.075	0	0
38.75	39.175	0	0
38.75	39.275	0	0
38.75	39.375	0	0
38.75	39.475	0	0
38.75	39.575	0	0
38.75	39.675	0	0
38.75	39.775	0	0
38.75	39.875	0	0
38.75	39.975	0	0
38.85	20.075	0	0
38.85	20.175	0	0
38.85	20.275	0	0
38.85	20.375	0	0
38.85	20.475	0	0
38.85	20.575	0	0
38.85	20.675	0	0
38.85	20.775	0	0
38.85	20.875	0	0
38.85	20.975	0	0
38.85	21.075	0	0
38.85	21.175	0	0
38.85	21.275	0	0
38.85	21.375	0	0
38.85	21.475	0	0
38.85	21.575	0	0
38.85	21.675	0	0
38.85	21.775	0	0
38.85	21.875	0	0
38.85	21.975	0	0
38.85	22.075	0	0
38.85	22.175	0	0
38.85	22.275	0	0
38.85	22.375	0	0
38.85	22.475	0	0
38.85	22.575	0	0
38.85	22.675	0	0
38.85	22.775	0	0
38.85	22.875	0	0
38.85	22.975	0	0
38.85	23.075	0	0
38.85	23.175	0	0
38.85	23.275	0	0
38.85	23.375	0	0
38.85	23.475	0	0
38.85	23.575	0	0
38.85	23.675	0	0
38.85	23.775	0	0
38.85	23.875	0	0
38.85	23.975	0	0
38.85	24.075	0	0
38.85	24.175	0	0
38.85	24.275	0	0
38.85	24.375	0	0
38.85	24.475	0	0
38.85	24.575	0	0
38.85	24.675	0	0
38.85	24.775	0	0
38.85	24.875	0	0
38.85	24.975	0	0
38.85	25.075	0	0
38.85	25.175	0	0
38.85	25.275	0	0
38.85	25.375	0	0
38.85	25.475	0	0
38.85	25.575	0	0
38.85	25.675	0	0
38.85	25.775	0	0
38.85	25.875	0	0
38.85	25.975	0	0
38.85	26.075	0	0
38.85	26.175	0	0
38.85	26.275	0	0
38.85	26.375	0	0
38.85	26.475	0	0
38.85	26.575	0	0
38.85	26.675	0	0
38.85	26.775	1	0.010416667
38.85	26.875	4	0.041666667
38.85	26.975	12	0.125
38.85	27.075	28	0.29166667
38.85	27.175	30	0.3125
38.85	27.275	52	0.54166667
38.85	27.375	48	0.5
38.85	27.475	72	0.75
38.85	27.575	89	0.92708333
38.85	27.675	114	1.1875
38.85	27.775	116	1.2083333
38.85	27.875	145	1.5104167
38.85	27.975	148	1.5416667
38.85	28.075	139	1.4479167
38.85	28.175	193	2.0104167
38.85	28.275	192	2
38.85	28.375	213	2.21875
38.85	28.475	227	2.3645833
38.85	28.575	221	2.3020833
38.85	28.675	204	2.125
38.85	28.775	175	1.8229167
38.85	28.875	194	2.0208333
38.85	28.975	187	1.9479167
38.85	29.075	183	1.90625
38.85	29.175	201	2.09375
38.85	29.275	198	2.0625
38.85	29.375	194	2.0208333
38.85	29.475	208	2.1666667
38.85	29.575	235	2.4479167
38.85	29.675	208	2.1666667
38.85	29.775	238	2.4791667
38.85	29.875	213	2.21875
38.85	29.975	221	2.3020833
38.85	30.075	265	2.7604167
38.85	30.175	231	2.40625
38.85	30.275	208	2.1666667
38.85	30.375	230	2.3958333
38.85	30.475	170	1.7708333
38.85	30.575	184	1.9166667
38.85	30.675	189	1.96875
38.85	30.775	148	1.5416667
38.85	30.875	155	1.6145833
38.85	30.975	124	1.2916667
38.85	31.075	100	1.0416667
38.85	31.175	81	0.84375
38.85	31.275	52	0.54166667
38.85	31.375	38	0.39583333
38.85	31.475	33	0.34375
38.85	31.575	19	0.19791667
38.85	31.675	11	0.11458333
38.85	31.775	4	0.041666667
38.85	31.875	0	0
38.85	31.975	0	0
38.85	32.075	0	0
38.85	32.175	0	0
38.85	32.275	0	0
38.85	32.375	0	0
38.85	32.475	0	0
38.85	32.575	0	0
38.85	32.675	0	0
38.85	32.775	0	0
38.85	32.875	0	0
38.85	32.975	0	0
38.85	33.075	0	0
38.85	33.175	0	0
38.85	33.275	0	0
38.85	33.375	0	0
38.85	33.475	0	0
38.85	33.575	0	0
38.85	33.675	0	0
38.85	33.775	0	0
38.85	33.875	0	0
38.85	33.975	0	0
38.85	34.075	0	0
38.85	34.175	0	0
38.85	34.275	0	0
38.85	34.375	0	0
38.85	34.475	0	0
38.85	34.575	0	0
38.85	34.675	0	0
38.85	34.775	0	0
38.85	34.875	0	0
38.85	34.975	0	0
38.85	35.075	0	0
38.85	35.175	0	0
38.85	35.275	0	0
38.85	35.375	0	0
38.85	35.475	0	0
38.85	35.575	0	0
38.85	35.675	0	0
38.85	35.775	0	0
38.85	35.875	0	0
38.85	35.975	0	0
38.85	36.075	0	0
38.85	36.175	0	0
38.85	36.275	0	0
38.85	36.375	0	0
38.85	36.475	0	0
38.85	36.575	0	0
38.85	36.675	0	0
38.85	36.775	0	0
38.85	36.875	0	0
38.85	36.975	0	0
38.85	37.075	0	0
38.85	37.175	0	0
38.85	37.275	0	0
38.85	37.375	0	0
38.85	37.475	0	0
38.85	37.575	0	0
38.85	37.675	0	0
38.85	37.775	0	0
38.85	37.875	0	0
38.85	37.975	0	0
38.85	38.075	0	0
38.85	38.175	0	0
38.85	38.275	0	0
38.85	38.375	0	0
38.85	38.475	0	0
38.85	38.575	0	0
38.85	38.675	0	0
38.85	38.775	0	0
38.85	38.875	0	0
38.85	38.975	0	0
38.85	39.075	0	0
38.85	39.175	0	0
38.85	39.275	0	0
38.85	39.375	0	0
38.85	39.475	0	0
38.85	39.575	0	0
38.85	39.675	0	0
38.85	39.775	0	0
38.85	39.875	0	0
38.85	39.975	0	0
38.95	20.075	0	0
38.95	20.175	0	0
38.95	20.275	0	0
38.95	20.375	0	0
38.95	20.475	0	0
38.95	20.575	0	0
38.95	20.675	0	0
38.95	20.775	0	0
38.95	20.875	0	0
38.95	20.975	0	0
38.95	21.075	0	0
38.95	21.175	0	0
38.95	21.275	0	0
38.95	21.375	0	0
38.95	21.475	0	0
38.95	21.575	0	0
38.95	21.675	0	0
38.95	21.775	0	0
38.95	21.875	0	0
38.95	21.975	0	0
38.95	22.075	0	0
38.95	22.175	0	0
38.95	22.275	0	0
38.95	22.375	0	0
38.95	22.475	0	0
38.95	22.575	0	0
38.95	22.675	0	0
38.95	22.775	0	0
38.95	22.875	0	0
38.95	22.975	0	0
38.95	23.075	0	0
38.95	23.175	0	0
38.95	23.275	0	0
38.95	23.375	0	0
38.95	23.475	0	0
38.95	23.575	0	0
38.95	23.675	0	0
38.95	23.775	0	0
38.95	23.875	0	0
38.95	23.975	0	0
38.95	24.075	0	0
38.95	24.175	0	0
38.95	24.275	0	0
38.95	24.375	0	0
38.95	24.475	0	0
38.95	24.575	0	0
38.95	24.675	0	0
38.95	24.775	0	0
38.95	24.875	0	0
38.95	24.975	0	0
38.95	25.075	0	0
38.95	25.175	0	0
38.95	25.275	0	0
38.95	25.375	0	0
38.95	25.475	0	0
38.95	25.575	0	0
38.95	25.675	0	0
38.95	25.775	0	0
38.95	25.875	0	0
38.95	25.975	0	0
38.95	26.075	0	0
38.95	26.175	0	0
38.95	26.275	0	0
38.95	26.375	0	0
38.95	26.475	0	0
38.95	26.575	0	0
38.95	26.675	2	0.020833333
38.95	26.775	2	0.020833333
38.95	26.875	9	0.09375
38.95	26.975	16	0.16666667
38.95	27.075	25	0.26041667
38.95	27.175	33	0.34375
38.95	27.275	49	0.51041667
38.95	27.375	59	0.61458333
38.95	27.475	70	0.72916667
38.95	27.575	81	0.84375
38.95	27.675	112	1.1666667
38.95	27.775	122	1.2708333
38.95	27.875	140	1.4583333
38.95	27.975	152	1.5833333
38.95	28.075	148	1.5416667
38.95	28.175	169	1.7604167
38.95	28.275	169	1.7604167
38.95	28.375	191	1.9895833
38.95	28.475	194	2.0208333
38.95	28.575	203	2.1145833
38.95	28.675	223	2.3229167
38.95	28.775	185	1.9270833
38.95	28.875	179	1.8645833
38.95	28.975	212	2.2083333
38.95	29.075	179	1.8645833
38.95	29.175	173	1.8020833
38.95	29.275	167	1.7395833
38.95	29.375	196	2.0416667
38.95	29.475	193	2.0104167
38.95	29.575	204	2.125
38.95	29.675	183	1.90625
38.95	29.775	204	2.125
38.95	29.875	178	1.8541667
38.95	29.975	227	2.3645833
38.95	30.075	244	2.5416667
38.95	30.175	251	2.6145833
38.95	30.275	209	2.1770833
38.95	30.375	205	2.1354167
38.95	30.475	184	1.9166667
38.95	30.575	180	1.875
38.95	30.675	159	1.65625
38.95	30.775	135	1.40625
38.95	30.875	117	1.21875
38.95	30.975	103	1.0729167
38.95	31.075	89	0.92708333
38.95	31.175	79	0.82291667
38.95	31.275	49	0.51041667
38.95	31.375	36	0.375
38.95	31.475	23	0.23958333
38.95	31.575	22	0.22916667
38.95	31.675	13	0.13541667
38.95	31.775	5	0.052083333
38.95	31.875	1	0.010416667
38.95	31.975	0	0
38.95	32.075	0	0
38.95	32.175	0	0
38.95	32.275	0	0
38.95	32.375	0	0
38.95	32.475	0	0
38.95	32.575	0	0
38.95	32.675	0	0
38.95	32.775	0	0
38.95	32.875	0	0
38.95	32.975	0	0
38.95	33.075	0	0
38.95	33.175	0	0
38.95	33.275	0	0
38.95	33.375	0	0
38.95	33.475	0	0
38.95	33.575	0	0
38.95	33.675	0	0
38.95	33.775	0	0
38.95	33.875	0	0
38.95	33.975	0	0
38.95	34.075	0	0
38.95	34.175	0	0
38.95	34.275	0	0
38.95	34.375	0	0
38.95	34.475	0	0
38.95	34.575	0	0
38.95	34.675	0	0
38.95	34.775	0	0
38.95	34.875	0	0
38.95	34.975	0	0
38.95	35.075	0	0
38.95	35.175	0	0
38.95	35.275	0	0
38.95	35.375	0	0
38.95	35.475	0	0
38.95	35.575	0	0
38.95	35.675	0	0
38.95	35.775	0	0
38.95	35.875	0	0
38.95	35.975	0	0
38.95	36.075	0	0
38.95	36.175	0	0
38.95	36.275	0	0
38.95	36.375	0	0
38.95	36.475	0	0
38.95	36.575	0	0
38.95	36.675	0	0
38.95	36.775	0	0
38.95	36.875	0	0
38.95	36.975	0	0
38.95	37.075	0	0
38.95	37.175	0	0
38.95	37.275	0	0
38.95	37.375	0	0
38.95	37.475	0	0
38.95	37.575	0	0
38.95	37.675	0	0
38.95	37.775	0	0
38.95	37.875	0	0
38.95	37.975	0	0
38.95	38.075	0	0
38.95	38.175	0	0
38.95	38.275	0	0
38.95	38.375	0	0
38.95	38.475	0	0
38.95	38.575	0	0
38.95	38.675	0	0
38.95	38.775	0	0
38.95	38.875	0	0
38.95	38.975	0	0
38.95	39.075	0	0
38.95	39.175	0	0
38.95	39.275	0	0
38.95	39.375	0	0
38.95	39.475	0	0
38.95	39.575	0	0
38.95	39.675	0	0
38.95	39.775	0	0
38.95	39.875	0	0
38.95	39.975	0	0
39.05	20.075	0	0
39.05	20.175	0	0
39.05	20.275	0	0
39.05	20.375	0	0
39.05	20.475	0	0
39.05	20.575	0	0
39.05	20.675	0	0
39.05	20.775	0	0
39.05	20.875	0	0
39.05	20.975	0	0
39.05	21.075	0	0
39.05	21.175	0	0
39.05	21.275	0	0
39.05	21.375	0	0
39.05	21.475	0	0
39.05	21.575	0	0
39.05	21.675	0	0
39.05	21.775	0	0
39.05	21.875	0	0
39.05	21.975	0	0
39.05	22.075	0	0
39.05	22.175	0	0
39.05	22.275	0	0
39.05	22.375	0	0
39.05	22.475	0	0
39.05	22.575	0	0
39.05	22.675	0	0
39.05	22.775	0	0
39.05	22.875	0	0
39.05	22.975	0	0
39.05	23.075	0	0
39.05	23.175	0	0
39.05	23.275	0	0
39.05	23.375	0	0
39.05	23.475	0	0
39.05	23.575	0	0
39.05	23.675	0	0
39.05	23.775	0	0
39.05	23.875	0	0
39.05	23.975	0	0
39.05	24.075	0	0
39.05	24.175	0	0
39.05	24.275	0	0
39.05	24.375	0	0
39.05	24.475	0	0
39.05	24.575	0	0
39.05	24.675	0	0
39.05	24.775	0	0
39.05	24.875	0	0
39.05	24.975	0	0
39.05	25.075	0	0
39.05	25.175	0	0
39.05	25.275	0	0
39.05	25.375	0	0
39.05	25.475	0	0
39.05	25.575	0	0
39.05	25.675	0	0
39.05	25.775	0	0
39.05	25.875	0	0
39.05	25.975	0	0
39.05	26.075	0	0
39.05	26.175	0	0
39.05	26.275	0	0
39.05	26.375	0	0
39.05	26.475	0	0
39.05	26.575	0	0
39.05	26.675	3	0.03125
39.05	26.775	4	0.041666667
39.05	26.875	10	0.10416667
39.05	26.975	11	0.11458333
39.05	27.075	21	0.21875
39.05	27.175	29	0.30208333
39.05	27.275	56	0.58333333
39.05	27.375	49	0.51041667
39.05	27.475	59	0.61458333
39.05	27.575	78	0.8125
39.05	27.675	71	0.73958333
39.05	27.775	104	1.0833333
39.05	27.875	125	1.3020833
39.05	27.975	124	1.2916667
39.05	28.075	157	1.6354167
39.05	28.175	162	1.6875
39.05	28.275	169	1.7604167
39.05	28.375	187	1.9479167
39.05	28.475	184	1.9166667
39.05	28.575	194	2.0208333
39.05	28.675	184	1.9166667
39.05	28.775	171	1.78125
39.05	28.875	183	1.90625
39.05	28.975	176	1.8333333
39.05	29.075	175	1.8229167
39.05	29.175	169	1.7604167
39.05	29.275	164	1.7083333
39.05	29.375	178	1.8541667
39.05	29.475	185	1.9270833
39.05	29.575	185	1.9270833
39.05	29.675	180	1.875
39.05	29.775	201	2.09375
39.05	29.875	187	1.9479167
39.05	29.975	197	2.0520833
39.05	30.075	206	2.1458333
39.05	30.175	192	2
39.05	30.275	195	2.03125
39.05	30.375	164	1.7083333
39.05	30.475	176	1.8333333
39.05	30.575	169	1.7604167
39.05	30.675	146	1.5208333
39.05	30.775	128	1.3333333
39.05	30.875	111	1.15625
39.05	30.975	77	0.80208333
39.05	31.075	83	0.86458333
39.05	31.175	60	0.625
39.05	31.275	60	0.625
39.05	31.375	37	0.38541667
39.05	31.475	28	0.29166667
39.05	31.575	22	0.22916667
39.05	31.675	10	0.10416667
39.05	31.775	9	0.09375
39.05	31.875	1	0.010416667
39.05	31.975	0	0
39.05	32.075	0	0
39.05	32.175	0	0
39.05	32.275	0	0
39.05	32.375	0	0
39.05	32.475	0	0
39.05	32.575	0	0
39.05	32.675	0	0
39.05	32.775	0	0
39.05	32.875	0	0
39.05	32.975	0	0
39.05	33.075	0	0
39.05	33.175	0	0
39.05	33.275	0	0
39.05	33.375	0	0
39.05	33.475	0	0
39.05	33.575	0	0
39.05	33.675	0	0
39.05	33.775	0	0
39.05	33.875	0	0
39.05	33.975	0	0
39.05	34.075	0	0
39.05	34.175	0	0
39.05	34.275	0	0
39.05	34.375	0	0
39.05	34.475	0	0
39.05	34.575	0	0
39.05	34.675	0	0
39.05	34.775	0	0
39.05	34.875	0	0
39.05	34.975	0	0
39.05	35.075	0	0
39.05	35.175	0	0
39.05	35.275	0	0
39.05	35.375	0	0
39.05	35.475	0	0
39.05	35.575	0	0
39.05	35.675	0	0
39.05	35.775	0	0
39.05	35.875	0	0
39.05	35.975	0	0
39.05	36.075	0	0
39.05	36.175	0	0
39.05	36.275	0	0
39.05	36.375	0	0
39.05	36.475	0	0
39.05	36.575	0	0
39.05	36.675	0	0
39.05	36.775	0	0
39.05	36.875	0	0
39.05	36.975	0	0
39.05	37.075	0	0
39.05	37.175	0	0
39.05	37.275	0	0
39.05	37.375	0	0
39.05	37.475	0	0
39.05	37.575	0	0
39.05	37.675	0	0
39.05	37.775	0	0
39.05	37.875	0	0
39.05	37.975	0	0
39.05	38.075	0	0
39.05	38.175	0	0
39.05	38.275	0	0
39.05	38.375	0	0
39.05	38.475	0	0
39.05	38.575	0	0
39.05	38.675	0	0
39.05	38.775	0	0
39.05	38.875	0	0
39.05	38.975	0	0
39.05	39.075	0	0
39.05	39.175	0	0
39.05	39.275	0	0
39.05	39.375	0	0
39.05	39.475	0	0
39.05	39.575	0	0
39.05	39.675	0	0
39.05	39.775	0	0
39.05	39.875	0	0
39.05	39.975	0	0
39.15	20.075	0	0
39.15	20.175	0	0
39.15	20.275	0	0
39.15	20.375	0	0
39.15	20.475	0	0
39.15	20.575	0	0
39.15	20.675	0	0
39.15	20.775	0	0
39.15	20.875	0	0
39.15	20.975	0	0
39.15	21.075	0	0
39.15	21.175	0	0
39.15	21.275	0	0
39.15	21.375	0	0
39.15	21.475	0	0
39.15	21.575	0	0
39.15	21.675	0	0
39.15	21.775	0	0
39.15	21.875	0	0
39.15	21.975	0	0
39.15	22.075	0	0
39.15	22.175	0	0
39.15	22.275	0	0
39.15	22.375	0	0
39.15	22.475	0	0
39.15	22.575	0	0
39.15	22.675	0	0
39.15	22.775	0	0
39.15	22.875	0	0
39.15	22.975	0	0
39.15	23.075	0	0
39.15	23.175	0	0
39.15	23.275	0	0
39.15	23.375	0	0
39.15	23.475	0	0
39.15	23.575	0	0
39.15	23.675	0	0
39.15	23.775	0	0
39.15	23.875	0	0
39.15	23.975	0	0
39.15	24.075	0	0
39.15	24.175	0	0
39.15	24.275	0	0
39.15	24.375	0	0
39.15	24.475	0	0
39.15	24.575	0	0
39.15	24.675	0	0
39.15	24.775	0	0
39.15	24.875	0	0
39.15	24.975	0	0
39.15	25.075	0	0
39.15	25.175	0	0
39.15	25.275	0	0
39.15	25.375	0	0
39.15	25.475	0	0
39.15	25.575	0	0
39.15	25.675	0	0
39.15	25.775	0	0
39.15	25.875	0	0
39.15	25.975	0	0
39.15	26.075	0	0
39.15	26.175	0	0
39.15	26.275	0	0
39.15	26.375	0	0
39.15	26.475	1	0.010416667
39.15	26.575	1	0.010416667
39.15	26.675	5	0.052083333
39.15	26.775	5	0.052083333
39.15	26.875	13	0.13541667
39.15	26.975	17	0.17708333
39.15	27.075	24	0.25
39.15	27.175	30	0.3125
39.15	27.275	47	0.48958333
39.15	27.375	45	0.46875
39.15	27.475	63	0.65625
39.15	27.575	59	0.61458333
39.15	27.675	92	0.95833333
39.15	27.775	90	0.9375
39.15	27.875	123	1.28125
39.15	27.975	113	1.1770833
39.15	28.075	169	1.7604167
39.15	28.175	156	1.625
39.15	28.275	156	1.625
39.15	28.375	159	1.65625
39.15	28.475	158	1.6458333
39.15	28.575	183	1.90625
39.15	28.675	156	1.625
39.15	28.775	159	1.65625
39.15	28.875	167	1.7395833
39.15	28.975	164	1.7083333
39.15	29.075	170	1.7708333
39.15	29.175	165	1.71875
39.15	29.275	163	1.6979167
39.15	29.375	166	1.7291667
39.15	29.475	159	1.65625
39.15	29.575	173	1.8020833
39.15	29.675	175	1.8229167
39.15	29.775	204	2.125
39.15	29.875	189	1.96875
39.15	29.975	218	2.2708333
39.15	30.075	176	1.8333333
39.15	30.175	184	1.9166667
39.15	30.275	167	1.7395833
39.15	30.375	173	1.8020833
39.15	30.475	158	1.6458333
39.15	30.575	160	1.6666667
39.15	30.675	151	1.5729167
39.15	30.775	104	1.0833333
39.15	30.875	117	1.21875
39.15	30.975	85	0.88541667
39.15	31.075	66	0.6875
39.15	31.175	66	0.6875
39.15	31.275	42	0.4375
39.15	31.375	32	0.33333333
39.15	31.475	33	0.34375
39.15	31.575	23	0.23958333
39.15	31.675	11	0.11458333
39.15	31.775	6	0.0625
39.15	31.875	1	0.010416667
39.15	31.975	0	0
39.15	32.075	0	0
39.15	32.175	0	0
39.15	32.275	0	0
39.15	32.375	0	0
39.15	32.475	0	0
39.15	32.575	0	0
39.15	32.675	0	0
39.15	32.775	0	0
39.15	32.875	0	0
39.15	32.975	0	0
39.15	33.075	0	0
39.15	33.175	0	0
39.15	33.275	0	0
39.15	33.375	0	0
39.15	33.475	0	0
39.15	33.575	0	0
39.15	33.675	0	0
39.15	33.775	0	0
39.15	33.875	0	0
39.15	33.975	0	0
39.15	34.075	0	0
39.15	34.175	0	0
39.15	34.275	0	0
39.15	34.375	0	0
39.15	34.475	0	0
39.15	34.575	0	0
39.15	34.675	0	0
39.15	34.775	0	0
39.15	34.875	0	0
39.15	34.975	0	0
39.15	35.075	0	0
39.15	35.175	0	0
39.15	35.275	0	0
39.15	35.375	0	0
39.15	35.475	0	0
39.15	35.575	0	0
39.15	35.675	0	0
39.15	35.775	0	0
39.15	35.875	0	0
39.15	35.975	0	0
39.15	36.075	0	0
39.15	36.175	0	0
39.15	36.275	0	0
39.15	36.375	0	0
39.15	36.475	0	0
39.15	36.575	0	0
39.15	36.675	0	0
39.15	36.775	0	0
39.15	36.875	0	0
39.15	36.975	0	0
39.15	37.075	0	0
39.15	37.175	0	0
39.15	37.275	0	0
39.15	37.375	0	0
39.15	37.475	0	0
39.15	37.575	0	0
39.15	37.675	0	0
39.15	37.775	0	0
39.15	37.875	0	0
39.15	37.975	0	0
39.15	38.075	0	0
39.15	38.175	0	0
39.15	38.275	0	0
39.15	38.375	0	0
39.15	38.475	0	0
39.15	38.575	0	0
39.15	38.675	0	0
39.15	38.775	0	0
39.15	38.875	0	0
39.15	38.975	0	0
39.15	39.075	0	0
39.15	39.175	0	0
39.15	39.275	0	0
39.15	39.375	0	0
39.15	39.475	0	0
39.15	39.575	0	0
39.15	39.675	0	0
39.15	39.775	0	0
39.15	39.875	0	0
39.15	39.975	0	0
39.25	20.075	0	0
39.25	20.175	0	0
39.25	20.275	0	0
39.25	20.375	0	0
39.25	20.475	0	0
39.25	20.575	0	0
39.25	20.675	0	0
39.25	20.775	0	0
39.25	20.875	0	0
39.25	20.975	0	0
39.25	21.075	0	0
39.25	21.175	0	0
39.25	21.275	0	0
39.25	21.375	0	0
39.25	21.475	0	0
39.25	21.575	0	0
39.25	21.675	0	0
39.25	21.775	0	0
39.25	21.875	0	0
39.25	21.975	0	0
39.25	22.075	0	0
39.25	22.175	0	0
39.25	22.275	0	0
39.25	22.375	0	0
39.25	22.475	0	0
39.25	22.575	0	0
39.25	22.675	0	0
39.25	22.775	0	0
39.25	22.875	0	0
39.25	22.975	0	0
39.25	23.075	0	0
39.25	23.175	0	0
39.25	23.275	0	0
39.25	23.375	0	0
39.25	23.475	0	0
39.25	23.575	0	0
39.25	23.675	0	0
39.25	23.775	0	0
39.25	23.875	0	0
39.25	23.975	0	0
39.25	24.075	0	0
39.25	24.175	0	0
39.25	24.275	0	0
39.25	24.375	0	0
39.25	24.475	0	0
39.25	24.575	0	0
39.25	24.675	0	0
39.25	24.775	0	0
39.25	24.875	0	0
39.25	24.975	0	0
39.25	25.075	0	0
39.25	25.175	0	0
39.25	25.275	0	0
39.25	25.375	0	0
39.25	25.475	0	0
39.25	25.575	0	0
39.25	25.675	0	0
39.25	25.775	0	0
39.25	25.875	0	0
39.25	25.975	0	0
39.25	26.075	0	0
39.25	26.175	0	0
39.25	26.275	0	0
39.25	26.375	0	0
39.25	26.475	0	0
39.25	26.575	1	0.010416667
39.25	26.675	2	0.020833333
39.25	26.775	8	0.083333333
39.25	26.875	21	0.21875
39.25	26.975	25	0.26041667
39.25	27.075	25	0.26041667
39.25	27.175	32	0.33333333
39.25	27.275	42	0.4375
39.25	27.375	57	0.59375
39.25	27.475	66	0.6875
39.25	27.575	87	0.90625
39.25	27.675	105	1.09375
39.25	27.775	106	1.1041667
39.25	27.875	132	1.375
39.25	27.975	132	1.375
39.25	28.075	115	1.1979167
39.25	28.175	132	1.375
39.25	28.275	123	1.28125
39.25	28.375	160	1.6666667
39.25	28.475	153	1.59375
39.25	28.575	154	1.6041667
39.25	28.675	148	1.5416667
39.25	28.775	142	1.4791667
39.25	28.875	136	1.4166667
39.25	28.975	137	1.4270833
39.25	29.075	141	1.46875
39.25	29.175	143	1.4895833
39.25	29.275	152	1.5833333
39.25	29.375	136	1.4166667
39.25	29.475	158	1.6458333
39.25	29.575	152	1.5833333
39.25	29.675	177	1.84375
39.25	29.775	144	1.5
