PositionX	PositionY
61.466896	54.906429
57.849848	61.222608
59.819710	15.491729
61.797101	55.395792
67.607091	55.233953
63.083422	53.882605
64.359844	56.844374
83.018827	110.392673
20.000000	41.976584
100.673039	105.456790
59.005022	56.170713
102.963795	97.343808
41.499115	80.693046
64.789474	59.988126
39.518764	95.693501
97.680921	46.000000
45.114320	47.511025
30.621406	12.564576
69.401662	97.289896
110.196850	53.933017
49.225914	26.549786
79.233527	51.561254
25.346320	68.984450
55.388621	71.336661
33.539707	96.134703
87.569892	83.995812
39.268949	34.966746
95.882943	25.932907
49.341503	80.144954
82.988453	110.051685
104.550388	40.191892
50.536430	93.842697
89.846338	90.370200
95.087794	26.690700
93.467399	45.019083
61.063528	57.367611
57.006981	56.381538
64.635379	58.521618
78.135380	66.980752
55.963389	54.533736
57.981392	57.564141
60.066918	61.125443
62.112500	59.269877
62.407266	57.306590
65.524016	56.611556
65.627561	52.487770
63.135424	54.589121
64.004004	56.538288
23.173160	54.154047
67.086900	68.109244
64.169648	57.095604
47.095703	96.923899
61.700948	53.646472
63.783626	58.489117
63.322718	58.383069
63.346304	57.522370
52.468750	34.423423
59.180697	57.472761
56.876368	55.892884
66.276699	55.760125
62.523519	59.686548
58.366285	56.227888
59.250760	64.950591
64.627993	56.173112
64.053111	58.583756
58.497592	56.247300
64.879209	54.978495
55.015173	56.944844
60.731936	59.666953
51.672593	69.331897
62.155669	62.973726
78.861285	17.338614
61.027002	57.251337
58.127434	57.954823
101.821975	112.079208
62.444206	64.350581
60.247387	55.104708
59.134953	55.631778
58.760653	57.986328
61.329289	56.096141
62.145095	54.458901
59.572310	56.219442
63.468649	57.351567
34.708791	102.022346
65.356125	53.570470
19.125364	59.028436
107.960443	41.759563
20.773234	67.527919
77.078968	19.269790
96.662745	19.847561
34.873239	31.115942
69.521352	12.889706
69.564857	45.641026
52.267544	15.253726
42.028369	94.089899
74.678571	50.121616
23.208528	30.764202
45.707965	70.506005
86.419048	37.660045
57.028832	61.085443
64.044722	27.449897
61.835878	107.147903
82.048171	16.961998
68.474037	50.627127
64.466019	56.370216
31.575456	93.671789
62.955513	57.718400
64.825672	55.410428
58.821138	58.079670
60.067253	60.393617
60.979832	54.129261
64.270383	55.839849
60.327523	62.643564
46.435540	39.716735
63.342572	53.183301
25.060697	13.000000
62.390909	54.803213
31.283582	44.338266
62.154793	59.281311
64.617295	55.526027
60.583909	57.479848
66.388260	65.510370
60.184290	56.788760
60.280867	56.700348
64.007016	90.877134
57.792335	57.786408
64.954916	57.857536
62.442760	54.417589
62.729187	52.488182
68.347032	58.717293
63.446718	55.217160
64.245353	82.001933
58.202350	61.138446
86.347885	101.124579
62.088863	58.499429
85.379433	15.645320
95.768711	28.239091
81.598214	68.439068
41.234727	83.541631
76.720548	30.431496
17.165079	27.233775
77.711858	85.871933
77.738255	105.258663
17.084337	47.996800
81.514039	76.101571
23.683029	45.313916
100.084175	31.755940
80.319630	96.326797
49.660534	95.997375
30.356955	27.521201
45.233958	33.098777
19.950427	38.124242
55.517657	82.668277
17.251101	102.211196
46.356379	90.668859
47.624454	103.531157
71.093723	98.154912
51.408503	96.920130
66.413958	75.893094
50.285714	23.375328
48.687728	32.245070
74.132561	35.081706
12.987981	65.806102
81.699583	29.874783
108.962278	56.410438
51.148077	40.434761
54.669377	54.998152
56.640657	57.130354
62.140688	53.986869
61.258754	56.840090
84.289014	37.189723
58.492800	57.782522
64.727562	56.598149
58.473445	59.171735
56.727842	58.511297
57.637026	59.808937
60.873449	55.967213
63.891611	52.468504
83.836591	81.202849
64.758667	56.365188
61.755572	60.769446
64.543794	56.652444
59.496403	59.168798
63.480841	58.341627
53.878268	64.691142
63.512392	58.662846
62.871480	57.622108
58.035654	59.340105
56.435877	70.168285
60.473952	59.125926
106.830078	61.233607
106.407913	28.000000
61.156208	34.118987
60.068595	62.803446
61.356050	54.439299
63.511229	53.305000
61.299593	55.814309
61.417630	59.342990
61.335145	63.325284
22.243485	96.380539
35.650901	45.086922
64.654683	57.549020
89.341365	32.492674
62.438878	54.302844
60.198556	54.576166
63.509461	57.465147
62.605415	58.525461
79.525386	33.593000
37.264591	56.870005
99.967120	63.670270
54.239437	84.886613
42.021505	52.209497
102.199029	42.923900
23.391823	44.987065
48.531915	30.010486
38.000000	33.000000
74.395445	86.501433
63.448303	26.406210
93.291525	30.339367
58.883333	60.117647
17.555049	73.711756
55.930425	26.174888
16.109980	105.535939
95.000000	49.334641
33.435737	82.474713
59.914256	56.660925
62.447709	54.407953
15.940068	41.644444
67.048824	54.800133
60.956339	59.991209
61.539683	62.027694
62.040607	61.026293
63.445116	57.585138
62.229574	58.922486
59.576029	59.946170
65.854984	88.213349
106.728333	105.020833
52.972196	44.918009
62.999240	58.648827
77.284768	49.501714
62.527072	57.290840
42.411025	87.810103
72.597061	49.329771
63.526562	57.268350
59.268535	58.502708
62.670904	59.129691
53.160081	64.293170
60.275486	57.261224
35.443966	37.144871
61.449561	57.994077
56.684834	57.002577
59.719611	63.275958
53.278286	87.186253
66.601196	54.172607
62.445339	57.786538
59.668847	55.317692
64.988839	60.676633
61.779986	54.616803
64.763653	56.453835
63.924528	52.951957
62.104913	59.650711
70.736306	61.639885
90.954128	53.291429
62.531480	55.989730
79.347627	13.201735
102.477564	34.309645
66.239521	62.530067
64.731557	56.721774
66.424584	61.969203
88.709677	40.367261
20.195876	84.883178
55.261131	108.727273
84.568841	100.280702
85.421501	82.680138
97.553605	48.175874
88.344523	19.705957
107.998245	32.000000
94.326291	85.407273
87.918072	95.847561
20.428105	20.684211
37.007057	97.402423
31.490476	30.652252
21.649424	51.055420
95.480207	81.828897
18.271662	33.803020
22.445828	28.000000
92.051793	25.000000
31.323873	101.995037
62.769058	76.807765
46.400000	39.714451
64.000000	53.000000
66.045455	57.616451
48.268728	46.481945
62.423372	58.877686
60.130627	60.519896
64.335616	52.161808
61.447761	57.212230
44.989924	38.094221
62.894848	53.528010
42.631778	19.100870
64.862874	57.154930
52.951176	79.862942
66.790947	60.057100
57.969753	56.917241
61.024691	60.860909
61.146204	58.406151
62.469822	56.937931
63.081230	57.717922
63.185925	57.080164
57.471406	63.959184
60.271212	58.528121
60.780015	56.846039
62.743258	57.257639
61.340691	56.806318
63.261498	58.705210
60.771236	56.487575
62.571012	53.324584
61.171463	56.079590
65.497838	57.765152
61.623142	59.788809
62.293582	61.337655
57.724944	58.736842
61.922197	55.943865
64.585714	56.839922
63.053740	54.130312
59.106289	57.584970
62.504386	61.032459
64.251572	59.506713
102.579874	69.704802
38.000000	106.097826
72.916121	60.352151
67.405949	60.990347
58.236149	63.156673
53.733536	101.744627
60.950212	55.875509
62.599346	61.041104
22.864859	74.514126
96.023148	12.598291
76.137994	62.228365
26.428571	29.043478
49.773807	73.351757
57.208301	93.274725
68.455782	72.111517
39.565776	104.267255
93.155293	89.175698
21.335463	18.151515
83.724536	50.794133
57.354870	96.868730
51.419712	64.039424
19.745946	40.208850
66.087037	99.052301
51.271318	73.236519
78.376611	66.893246
68.615644	85.891487
45.628844	35.003828
47.004065	96.121352
22.739962	90.686508
62.774557	39.264151
85.000000	60.226619
61.819698	54.300197
58.829466	59.601757
62.846547	59.496577
63.479452	106.438650
62.305122	103.413968
61.902997	58.859259
64.248162	57.861202
65.416826	55.416824
23.871299	59.184688
64.563531	56.871757
59.304579	55.577741
68.067253	63.233148
57.000000	61.726126
64.577500	59.796244
60.167820	55.087362
64.910871	58.041698
58.847970	58.455250
60.918807	57.122433
64.909780	57.180885
60.489055	54.657199
53.757337	61.565045
58.075962	56.515756
60.072079	54.449170
64.887988	55.659241
64.109854	56.839106
62.288181	53.730315
60.929921	56.365148
63.501359	56.644144
100.054734	104.000000
63.263709	59.190330
61.475973	57.539160
109.495575	77.041390
67.499014	56.641026
63.999268	59.310438
84.084674	16.882000
62.812445	56.809859
61.162936	58.851744
59.376994	57.478183
56.248207	58.828851
63.827160	55.669635
40.048295	86.537037
59.594298	57.182790
54.380152	68.004577
86.000000	16.505051
27.684385	106.014891
20.050930	48.568593
93.022342	102.060993
14.851672	31.631976
80.722258	75.615900
73.028249	88.478778
85.383356	92.709895
79.393495	24.924236
58.400437	54.616188
86.875252	49.875697
32.777917	58.685240
53.491803	94.094723
66.153310	63.566551
13.921543	91.132172
93.799715	47.467601
29.487639	68.053298
102.611984	44.522530
81.624000	12.411765
57.924473	60.073633
63.140596	60.917546
51.118421	54.301331
62.011783	59.046798
61.121183	63.164743
62.059072	58.910194
60.842035	58.000000
61.979827	52.626255
62.336581	61.042419
59.671916	58.978051
107.178072	68.592927
62.899703	57.660031
57.917902	58.403651
63.216647	55.361751
62.242091	59.392126
56.744828	56.696867
60.849252	54.731455
63.122786	58.125854
28.802376	97.063781
60.693694	56.323592
61.629745	60.097043
60.042328	61.194561
59.739844	57.052560
64.201868	56.944072
57.806622	58.784074
64.963294	55.899908
61.948692	53.113886
61.013287	55.538723
61.233290	54.840283
64.590800	56.385945
65.906601	55.418972
60.329412	64.076394
62.220205	54.328806
59.256155	58.410467
64.090108	58.220525
60.175237	54.597773
63.108147	56.756056
59.717763	61.405303
62.416118	56.653234
60.526989	56.936285
59.976827	60.290993
61.748677	59.700000
60.361373	58.448980
38.588636	106.419940
64.581928	51.228889
84.189662	36.994811
32.406780	60.962656
61.981567	108.113514
60.287308	60.473401
28.109920	82.589134
42.221764	20.145025
84.657752	56.698476
43.592058	26.136691
100.715569	26.411601
15.034278	80.826087
60.552124	61.386895
39.119966	55.452055
37.753555	30.031746
31.610432	42.869309
19.222910	102.246614
57.827988	23.538302
83.310617	81.619355
74.970060	75.791912
24.299916	52.579528
50.581965	54.237253
58.389177	82.075158
36.948195	37.534521
61.734330	59.375000
60.862651	60.091304
104.175170	16.038835
65.408588	59.595620
60.223356	59.475928
60.143450	56.895275
66.190508	54.486054
63.508726	55.940279
63.196413	57.716102
58.248264	57.193075
61.915000	60.004318
61.367647	56.075472
59.396476	58.935915
60.336806	59.759916
59.458512	55.435945
64.209257	53.952801
60.662978	54.347826
61.239423	63.332690
66.275124	54.241092
61.191197	61.683477
60.140206	56.267894
61.775568	58.919797
58.767906	62.507523
63.065628	57.403979
59.484581	63.295608
58.209536	49.636197
61.007109	64.793310
59.081665	58.200704
86.604245	99.292627
65.000000	80.070999
61.053538	54.170227
88.990581	40.794080
59.682711	55.549527
60.229508	62.687560
53.765957	62.113846
37.859961	56.900180
59.790323	59.032129
86.469355	38.123989
47.648422	14.555727
66.029361	57.491770
62.781818	54.970739
87.980705	55.706070
57.032917	56.695552
57.798521	95.821469
31.115263	93.069322
63.163197	59.922529
61.276860	55.449878
62.327194	60.896552
107.293878	53.493548
86.522388	81.075431
69.300608	15.381413
67.870550	100.000000
84.573034	92.873065
34.494014	21.010983
74.509752	87.163424
45.866249	93.359375
45.427110	45.224007
31.971037	106.320000
62.845494	96.317106
32.255208	19.664430
81.545946	49.201220
98.085687	74.394771
92.450867	28.673913
99.281257	58.825431
17.891220	85.941176
105.781955	61.761803
38.351588	88.379690
37.841897	47.114101
36.103098	15.582232
86.531591	22.996859
91.111111	91.015544
35.556277	104.789170
73.000000	68.000000
60.642216	54.205063
48.325301	77.000000
60.926740	55.468698
62.733709	57.756956
62.680615	61.690369
59.749288	63.914791
64.248258	56.258467
59.905579	58.079284
80.804694	46.867958
60.610709	60.079885
60.129278	55.824191
59.569424	54.754261
61.079354	53.922751
79.114744	37.324033
55.145583	59.158873
58.066384	58.761633
61.175242	60.981907
59.612224	58.001860
59.146542	59.913490
63.677146	58.916364
100.526699	62.790179
65.519380	57.606471
63.309292	57.815534
61.932530	62.097283
63.664869	56.747328
60.075529	61.213450
64.777705	58.252833
59.635124	59.738182
64.829237	56.850794
58.208017	56.323755
62.882300	56.575893
62.484257	53.106084
64.054368	58.797214
68.344915	53.414901
63.267249	58.486524
67.143761	61.093750
80.447624	29.477571
61.243466	61.245067
24.177705	78.653722
62.640695	55.821732
97.034055	43.106250
61.979646	58.688793
62.669503	57.769231
60.643564	55.047291
60.204591	54.404684
61.299620	59.850291
58.450063	55.755814
57.009891	22.256632
59.948480	55.031169
61.741520	54.186805
61.294606	57.904911
60.386343	59.576682
21.190845	108.418605
86.941103	67.078540
39.257353	80.650794
62.712766	11.937956
86.059419	32.304177
49.913675	36.251546
74.371311	87.187160
80.003866	59.000000
92.338235	27.511364
62.306931	100.754622
11.210084	32.250389
27.210920	83.189618
45.677582	59.877030
14.530399	64.710371
63.814381	57.084619
63.126528	54.065507
94.718648	30.075721
62.499258	58.307091
62.068254	59.829545
61.293217	60.378900
58.886675	55.619704
58.166163	58.728543
58.631743	58.302149
62.781175	62.512699
60.348315	105.751242
64.589196	57.442211
64.240299	59.134345
28.656934	47.137313
58.470207	59.438163
65.065860	56.213574
52.178632	59.944950
56.482392	60.421239
63.040678	55.853737
63.766811	56.813860
110.980843	15.859223
58.803209	53.030941
87.775745	24.994898
60.997997	53.942946
62.261968	54.375289
63.451811	53.138514
53.082826	32.535229
62.119120	62.276699
60.139357	56.726144
62.509537	55.504244
58.668192	58.027352
68.093969	61.182209
63.121394	57.931755
58.798593	61.261261
62.875497	54.109853
59.548767	60.201651
60.577063	57.152954
64.459706	57.812908
85.715519	26.424299
56.473597	56.855596
54.595870	78.244444
106.283951	47.954829
63.996503	58.319672
64.763441	56.843195
62.575205	60.934630
60.431107	61.263780
36.891587	21.822951
65.785185	55.857988
39.538546	92.474169
23.707389	99.435096
24.054580	77.338574
25.434243	85.033564
71.435374	88.622024
89.578538	22.480905
67.505022	76.336653
34.893420	27.937857
20.478161	31.302609
74.253992	14.777880
60.292453	72.271464
27.846154	57.692731
76.697494	39.350318
59.891933	59.540888
102.709052	100.376858
101.651246	55.038278
80.552011	46.400219
23.976016	41.794118
79.769231	59.157455
54.952430	11.411567
83.475854	29.667313
91.427425	28.153310
64.107886	54.080686
58.194087	59.702614
59.987026	59.640890
62.326507	57.205323
61.167173	58.742760
59.262607	56.488061
94.326291	76.743777
100.034286	29.445230
61.000000	55.784836
62.554228	60.433560
61.518721	55.532016
56.250844	58.832832
59.580566	60.360971
60.707865	59.496732
61.506200	56.984118
62.977812	58.891371
57.421018	59.010554
61.698570	60.356475
14.344877	34.223301
95.607780	107.179809
62.445461	54.761214
64.224843	56.659839
50.889816	76.693015
55.887372	66.135560
63.488278	56.736632
59.748603	55.677058
72.504739	19.483081
61.588872	59.047048
62.714971	54.113665
63.583505	61.171300
62.954520	59.426788
44.769395	81.943299
63.780656	53.402493
64.518398	56.599801
110.378307	106.000000
60.060150	57.922491
59.022326	57.020635
61.259579	54.308260
23.394554	26.327239
58.772000	57.674609
64.328000	67.782258
59.481481	59.798595
69.551487	59.698942
61.671735	59.107430
61.768374	72.992086
61.977654	59.569966
106.275574	65.969459
86.621270	83.848089
64.000000	94.231928
94.621103	40.478960
25.771930	94.202691
38.516340	105.888147
24.367495	28.389423
22.637056	60.994079
105.195525	105.731240
23.736347	98.333922
71.992991	102.443475
103.637816	54.570888
49.004010	93.878965
48.703939	74.734835
96.369718	82.932039
91.230108	87.555241
40.781250	97.612137
61.662461	54.265207
27.889403	63.648164
20.991071	55.742647
42.539359	63.885313
58.809153	59.117479
62.858519	53.368518
65.199697	55.360794
20.817872	50.977183
63.356415	56.113375
63.009553	58.300976
58.739921	57.731168
56.357595	58.368809
43.622131	14.651380
63.140271	56.989940
58.595575	57.766330
60.409134	54.955669
84.415701	95.400249
65.167661	55.940394
62.522113	58.847771
55.652833	58.775896
62.036842	61.939898
59.392081	54.783256
59.487257	54.969473
65.725469	56.217960
66.396092	60.234652
62.915991	60.007052
90.773704	86.924455
61.289031	57.109278
107.621469	2.000000
15.019493	104.298810
89.636628	43.998514
98.505443	42.786585
63.159801	61.044010
61.192096	62.728335
63.852252	56.654570
38.086007	53.135179
95.183166	88.844691
63.424577	56.814480
57.999344	55.431873
33.563291	45.079680
63.730290	14.948283
48.130674	43.126183
102.195243	38.000000
74.953386	91.618019
20.882883	65.688592
77.763566	57.476893
70.739980	32.000000
51.651720	103.578164
82.114957	22.479324
28.844541	35.014468
70.880451	81.886136
104.203065	107.727151
62.329939	57.868712
82.243339	42.211015
19.695187	14.000000
33.520690	14.637584
41.000000	73.624767
92.124514	38.878272
106.611628	102.270270
17.973597	100.845921
27.908982	102.547653
61.920043	21.595166
36.953271	92.297845
59.278802	32.801571
103.248980	85.465670
43.254509	26.841935
35.902279	92.193739
63.068913	53.237872
95.172638	93.086233
62.223191	57.516544
61.031572	58.948967
97.597948	109.000000
63.874490	55.905607
64.250511	57.466708
33.003416	103.448675
54.265460	60.749226
61.375197	55.853272
61.788247	59.788489
57.994239	55.883164
55.039596	56.479592
58.213894	57.603646
62.305354	54.730148
58.967890	58.494685
62.291251	61.034997
62.307494	61.094682
61.138546	55.819742
66.420635	54.900299
64.287076	58.829885
73.467192	10.973164
61.839648	58.161365
51.679214	56.804899
63.000000	63.301310
64.349036	58.596192
63.587818	58.926930
87.941046	96.367241
92.236572	103.553858
98.139384	71.000000
87.596085	71.483871
63.542841	57.599341
55.883267	60.817828
62.018967	52.765625
85.107855	88.554896
64.061770	54.521916
60.099143	60.977143
62.294737	58.521643
61.176599	55.359223
63.745963	53.514547
59.578898	55.273986
63.456311	54.211629
62.469161	62.549114
63.565990	57.252283
61.638073	56.696493
14.520000	8.865731
52.279825	94.205534
46.642066	28.612903
45.407752	20.209223
25.632411	47.350562
93.701887	93.078431
68.939481	26.188295
85.154556	76.251253
84.764706	90.471947
26.363150	81.436455
24.567526	26.412811
95.797909	67.564056
54.813112	55.116865
23.537449	76.553975
64.537765	60.666213
62.316822	94.534676
71.013825	78.771812
36.899590	96.234552
36.344070	90.052189
25.390347	58.015537
100.732906	81.200450
70.125448	92.762410
79.636689	62.008658
82.901478	60.311054
33.728261	23.223967
88.876374	105.658736
59.192429	57.506596
69.809670	65.433663
60.568759	60.300915
61.120988	54.879295
63.740497	56.205764
59.992063	56.509572
58.844622	61.394203
60.486071	61.184773
58.954128	57.028784
56.079078	64.079280
91.031423	32.528716
62.052301	61.231564
64.919440	56.080999
73.753384	97.831514
63.161254	53.920321
63.126271	56.152015
62.458178	60.944408
62.853098	61.158396
61.037383	60.317391
65.675676	57.881627
57.811530	57.846619
66.420863	59.400951
60.872143	56.930898
62.329866	53.664773
59.131911	64.554651
59.526012	59.439817
58.094765	59.454545
65.031153	57.513988
62.197505	58.243108
101.861111	100.704950
89.766086	105.739509
85.657593	77.903729
59.929984	56.693671
61.174910	57.445087
60.270481	60.157718
60.376571	55.044699
66.412162	54.653724
65.600000	52.189610
59.237537	57.861592
63.306452	55.649524
36.216547	67.963320
59.982157	56.529363
62.326726	58.610501
58.823824	57.627980
60.787746	50.840029
61.391378	60.277469
101.077982	35.327783
49.471576	43.335501
27.339479	63.016649
72.638751	110.784937
103.869640	70.322222
23.251295	78.500000
57.605434	29.132646
55.989130	12.241066
39.293033	90.773142
85.811780	75.465013
51.094855	10.155492
70.791091	33.395323
60.874398	61.961370
86.232456	102.595339
34.844955	20.784810
35.310263	14.144491
60.000000	74.610478
92.602941	22.949275
42.866419	74.190598
101.200637	16.731501
34.973358	46.700676
103.438202	48.313099
52.438567	43.350404
71.222965	103.119210
105.565916	59.270950
37.922833	102.292135
54.536256	22.000000
14.217152	82.902067
46.730344	91.188857
73.973848	27.456590
15.206107	28.625414
59.304900	58.698994
67.494550	59.079002
58.240964	56.689855
59.682848	58.725088
63.919447	59.657512
60.068437	62.100511
76.377811	103.186846
109.189046	12.760898
27.898705	40.998630
65.276664	55.218673
94.845188	56.244875
63.430797	56.805093
64.071823	61.522488
60.262533	55.087891
87.204117	85.293645
62.058147	56.886754
55.874323	64.713195
64.513485	56.675529
66.379228	84.384434
63.959747	53.503577
46.984971	60.921397
63.027991	53.837349
59.644291	65.710819
64.959566	58.169767
58.839482	58.533737
57.817568	56.916870
57.265367	59.198034
57.878400	58.183461
65.253467	54.521565
64.759821	56.794931
59.734167	57.048649
60.455049	54.812709
60.399043	57.934247
62.238552	60.828293
88.215971	33.165863
64.244735	53.132975
58.935663	58.144161
59.375097	58.986419
64.721782	57.623273
29.795855	33.740506
63.783977	56.486950
61.779983	54.842068
56.716753	58.146143
65.447823	57.395322
58.941586	55.091496
90.584906	89.033223
64.360865	57.507385
57.664122	51.450145
37.707627	41.493757
25.250000	105.347813
43.387302	44.408714
43.966368	95.128740
24.482581	67.983130
26.284142	5.058333
81.541371	87.410256
50.301519	28.612921
87.941080	89.177322
70.652968	16.474104
50.526770	76.773756
40.515528	63.076003
83.325444	83.287172
83.458228	49.788628
31.997930	59.167024
97.614907	95.442332
72.456293	50.970492
43.223549	74.758993
99.461900	48.047544
39.232862	100.166423
62.247678	55.319874
61.111570	58.347206
62.684663	54.582474
57.647263	27.847466
64.322767	56.859568
63.098361	61.057676
35.198163	100.920302
61.272034	58.554191
60.958097	59.965643
59.859479	57.299413
64.598782	57.139568
66.941874	55.467005
97.047170	45.351351
60.047059	55.333901
59.713358	57.261234
61.652174	58.589339
72.254673	63.000000
43.367495	99.735113
64.319656	57.894298
64.466421	55.891374
63.417601	57.592342
65.100651	58.368513
107.306522	18.331579
60.079739	57.105749
63.208870	59.000000
63.344382	54.069140
63.976130	53.322013
13.926829	52.591463
63.047662	56.629231
39.213389	73.163909
65.066239	57.268728
54.876598	61.114711
59.369318	62.448819
18.055898	34.180490
87.153498	93.143156
14.401937	93.002831
63.405920	108.565217
63.038607	64.080553
24.314451	18.342928
15.729010	91.581871
81.346444	75.337702
62.915162	40.876614
68.773585	19.292244
57.561658	15.793811
93.357519	100.629493
107.529412	62.534936
90.024291	80.127467
14.402122	85.474359
33.705628	88.147351
94.799880	103.405983
26.455215	38.332454
50.416842	97.388669
88.114625	29.148649
24.193071	70.505450
47.546275	74.932432
83.895713	77.836257
60.248848	107.930275
47.677333	68.418549
34.388709	19.160542
99.302970	25.396364
65.277017	31.705797
81.403266	13.652065
85.080808	99.481100
38.662475	29.542462
65.204499	57.577778
60.477929	61.424422
61.748592	54.031098
65.501437	56.693380
62.847374	62.326400
62.382887	54.567877
99.094340	26.460422
63.051658	58.805035
61.051597	60.140825
59.055556	57.423851
60.269036	56.664023
59.163198	57.288601
60.088645	50.151889
62.997217	58.457143
61.280822	61.403926
58.201812	56.520347
56.956716	59.157393
60.313844	54.410701
81.155061	19.979484
57.666267	59.230052
30.645983	27.641103
59.955513	55.050489
64.043704	52.886381
61.941931	62.019626
63.639262	57.987126
64.483453	58.578134
64.194363	58.651665
61.193161	55.706432
40.294252	81.852657
63.565275	52.622093
67.877231	58.510717
55.965606	22.205333
58.504109	20.016602
62.966311	56.870172
59.641136	55.097046
61.669777	54.794695
60.719577	53.084806
90.633971	58.009874
86.625290	66.903888
60.302296	56.444685
90.321678	51.006180
102.068273	66.546565
77.340336	9.439678
66.877893	40.267227
29.947487	57.482274
69.838690	38.680819
72.500000	63.824572
90.657776	34.746846
45.723824	100.228625
87.820156	38.315126
50.560175	19.297980
79.388514	95.473022
82.026112	104.567329
21.292173	53.449467
102.788009	75.223592
59.152218	54.785007
62.946061	62.463123
60.119625	55.693702
64.043548	52.432203
56.909242	57.575000
61.860450	55.168130
57.522680	60.284785
99.975967	71.850433
62.451589	53.035141
64.273868	57.886148
61.696375	55.045027
62.796439	54.460910
97.759669	32.515152
65.521268	52.975342
63.056380	57.464883
58.720789	57.034737
63.076923	54.549387
62.144863	58.161562
61.726076	37.613211
58.046713	58.327722
57.489943	58.067034
61.805777	55.797048
59.633632	59.290249
59.601504	59.943734
63.343127	58.764906
62.070437	59.574436
63.103743	53.619461
64.580328	56.891185
61.376585	56.156774
108.033698	56.976437
65.360180	56.070707
61.104545	57.537923
57.639293	58.682540
92.052346	58.838798
13.537988	50.259366
64.302738	60.170837
64.737870	58.020128
91.182168	62.862211
24.982283	61.005291
61.886061	55.511386
94.275862	40.554054
58.857830	58.856582
63.921166	55.532539
44.916067	39.093313
22.627219	67.490872
70.304813	96.477341
84.400000	32.153846
89.977417	67.708184
60.000000	55.253012
63.159345	59.324729
29.123142	31.692913
42.490609	70.036028
89.567013	34.031511
24.398730	33.473333
22.436288	91.142857
73.952996	98.886629
60.980782	55.879091
62.506416	62.171193
77.959596	26.385263
105.503759	75.011236
61.642857	56.429992
61.905395	63.488592
57.028717	62.174061
59.106022	55.792234
64.675365	57.568421
59.682041	58.644606
59.631680	61.315068
63.950558	81.089701
29.593840	30.125251
62.129389	53.139814
83.819121	88.298343
60.161243	60.231591
60.058864	59.579574
63.082395	52.706996
57.504303	59.568794
62.835731	56.962094
57.660000	58.352284
62.360509	58.151304
62.603041	56.924138
60.863805	54.226710
95.452830	57.074468
70.117221	57.508929
59.952298	66.019652
55.367226	60.687285
57.922722	59.691700
57.109375	57.988858
17.693367	73.918688
61.867662	53.831357
60.016932	59.717469
59.524400	55.598859
64.642653	68.684947
62.987662	61.932370
59.299712	57.669207
62.852257	56.157178
75.829615	68.554601
61.117788	55.460878
14.556962	9.774888
87.213033	87.576092
56.598870	62.113208
54.120235	8.127100
105.420217	45.423767
103.201363	56.928741
94.911975	53.777608
89.471661	78.708333
65.900408	67.599798
102.119565	78.586634
35.578267	32.051051
103.034653	41.171103
43.746867	67.393070
65.290883	24.393279
47.209561	77.331683
14.070701	50.478894
82.568238	35.875000
40.953036	93.963983
56.879467	34.087379
62.753945	61.295291
62.600156	56.742250
61.349763	55.760274
37.487889	26.330258
61.359138	54.155941
60.168108	57.134537
63.486344	57.309373
61.084444	58.178446
62.327239	59.179957
39.889157	96.910663
60.713001	53.573814
64.111494	55.550478
59.507595	57.656939
61.283307	55.332583
59.911465	54.134615
57.099150	60.469967
61.135301	57.025442
58.346535	68.568399
65.653105	56.950000
60.584818	56.098722
65.943782	56.379688
60.630244	56.504769
64.707507	57.073012
61.672336	58.202034
62.703102	56.811280
34.516166	76.205224
67.633577	61.224398
63.267442	57.873428
6.663957	34.678201
63.579556	59.345330
60.336773	55.224959
27.187359	37.261391
16.217647	28.580571
54.643075	59.923671
44.795987	108.470687
64.732161	54.718522
100.952941	84.000000
71.598383	34.582110
59.987026	63.357570
93.995693	37.340258
100.162921	32.056872
34.336976	81.048325
105.718395	20.454333
28.263208	88.994135
64.755955	93.016235
76.979386	37.179340
94.688000	109.008372
99.121076	19.283105
16.387668	61.587786
77.712131	27.232469
88.994582	102.407317
18.196393	55.012281
98.706837	101.858650
30.840764	73.407643
111.201923	86.542952
47.262258	108.270270
26.534426	98.204641
94.594909	20.342675
56.229792	67.893917
57.940271	56.746667
52.634483	106.185374
30.971519	47.480836
66.421410	55.838828
64.074600	60.882799
78.790970	33.079142
61.368883	59.378205
59.342503	53.841975
58.230360	58.793789
64.918776	58.449864
61.016351	63.014774
64.226272	57.103888
63.548455	52.086843
62.099375	57.625539
62.557363	60.772432
63.164447	57.939471
24.480263	52.226804
61.114267	61.176301
59.655489	55.686220
99.012526	17.696093
63.298910	57.856213
58.027911	56.269663
57.366472	61.605970
62.483176	56.006130
56.946524	59.967320
92.631746	81.854128
62.607700	53.507634
24.748549	64.758029
57.968240	56.630890
62.457602	60.006536
64.658986	56.496496
60.590753	56.557550
63.907234	56.016474
57.297632	58.883795
61.237369	59.786496
61.396396	55.506213
64.350427	55.803015
61.777697	60.835777
39.089158	68.000000
59.975543	58.595912
15.042471	22.603704
64.000000	60.817342
61.695614	62.671527
63.077086	58.837361
64.031606	55.960843
50.340469	102.073926
59.068826	55.852000
61.225282	60.994819
62.847844	55.267797
61.153763	57.023310
89.452830	12.582310
102.122951	53.792285
12.376000	20.049354
64.022392	53.713737
60.422915	55.144231
15.300961	102.122691
31.097637	30.068761
52.510044	62.884354
76.409756	93.854539
52.736758	68.414759
77.152770	75.518198
60.610577	60.912536
87.710974	41.735169
